FIPS_Code,State,County,Year,Unemployment_rate_2023,Poverty_Rate_Pct,Median_Income,Population,Education_Bachelor_Pct,Low_Access_Pct,Food_Insecurity_Rate,Child_Food_Insecurity_Rate,Food_Insecure_Persons,Snap_Threshold,Pct_FI_Below_Snap,Border_State,Is_Border_County
35055,NM,"Taos County, NM",2019,4.4,18.5,48462,34405,37.06023554121972,28.21139526367188,0.14,0.22,4600,1.65,0.799,Border State,Non-Border
35055,NM,"Taos County, NM",2020,4.4,18.5,48462,34405,37.06023554121972,28.21139526367188,0.148,0.246,4850,1.65,0.805,Border State,Non-Border
35055,NM,"Taos County, NM",2021,4.4,18.5,48462,34405,37.06023554121972,28.21139526367188,0.125,0.185,4280,1.65,0.774,Border State,Non-Border
35055,NM,"Taos County, NM",2022,4.4,18.5,48462,34405,37.06023554121972,28.21139526367188,0.144,0.215,4970,1.65,0.717,Border State,Non-Border
35055,NM,"Taos County, NM",2023,4.4,18.5,48462,34405,37.06023554121972,28.21139526367188,0.153,0.195,5260,2,0.758,Border State,Non-Border
35057,NM,"Torrance County, NM",2019,5.1000000000000005,23,48322,15633,14.874667156367643,40.66382598876953,0.163,0.245,2530,1.65,0.797,Border State,Non-Border
35057,NM,"Torrance County, NM",2020,5.1000000000000005,23,48322,15633,14.874667156367643,40.66382598876953,0.163,0.244,2530,1.65,0.758,Border State,Non-Border
35057,NM,"Torrance County, NM",2021,5.1000000000000005,23,48322,15633,14.874667156367643,40.66382598876953,0.153,0.209,2310,1.65,0.79,Border State,Non-Border
35057,NM,"Torrance County, NM",2022,5.1000000000000005,23,48322,15633,14.874667156367643,40.66382598876953,0.17,0.247,2590,1.65,0.838,Border State,Non-Border
35057,NM,"Torrance County, NM",2023,5.1000000000000005,23,48322,15633,14.874667156367643,40.66382598876953,0.181,0.241,2770,2,0.971,Border State,Non-Border
35059,NM,"Union County, NM",2019,3.1,18.400000000000002,48545,3964,18.07528409090909,26.81342697143555,0.151,0.268,620,1.65,0.612,Border State,Non-Border
35059,NM,"Union County, NM",2020,3.1,18.400000000000002,48545,3964,18.07528409090909,26.81342697143555,0.153,0.245,630,1.65,0.627,Border State,Non-Border
35059,NM,"Union County, NM",2021,3.1,18.400000000000002,48545,3964,18.07528409090909,26.81342697143555,0.128,0.201,530,1.65,0.73,Border State,Non-Border
35059,NM,"Union County, NM",2022,3.1,18.400000000000002,48545,3964,18.07528409090909,26.81342697143555,0.161,0.261,660,1.65,0.811,Border State,Non-Border
35059,NM,"Union County, NM",2023,3.1,18.400000000000002,48545,3964,18.07528409090909,26.81342697143555,0.176,0.256,710,2,0.843,Border State,Non-Border
